account,classification,num_trades,total_pnl,avg_pnl_per_trade,win_rate,pnl_std,avg_trade_size_usd,avg_fee,sharpe_proxy
0x39cef799f8b69da1995852eea189df24eb5cae3c,Greed,63,10497.57873528,166.62823389333332,0.4444444444444444,1478.866983145882,11643.763492063492,1.4949447574603174,0.11267290147953514
0x39cef799f8b69da1995852eea189df24eb5cae3c,Neutral,272,10791.845975,39.67590431985294,0.41544117647058826,199.69019064111598,10901.87974264706,0.5933896507352941,0.19868729752058095
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Fear,19,104.115634,5.479770210526316,1.0,11.10142380688286,3388.2873684210526,0.3388278947368421,0.493609676186659
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,206,36767.91677292,178.4850328782524,0.36893203883495146,1506.3635754346765,2690.061310679612,0.49630251495145633,0.11848735311244415
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Fear,79,4212.695339923,53.32525746737974,0.620253164556962,98.0098234394355,4272.7372151898735,0.5552401148987341,0.5440807420730813
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Greed,26,4222.455692240001,162.4021420092308,0.5,718.1152343150616,4772.490384615385,0.6677188753846154,0.22615053162620896
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Neutral,2,8012.789628,4006.394814,0.5,5665.897882180034,31867.690000000002,3.186734,0.7071067811865476
0x420ab45e0bd8863569a5efbb9c05d91f40624641,Extreme Fear,61,9434.75608,154.6681324590164,0.04918032786885246,875.0576238924266,2446.7424590163937,0.4315771803278688,0.17675193979914425
0x420ab45e0bd8863569a5efbb9c05d91f40624641,Extreme Greed,108,3962.781485,36.69242115740741,0.23148148148148148,146.7321187855223,3220.5196296296294,0.5262694907407407,0.25006400412605345
0x420ab45e0bd8863569a5efbb9c05d91f40624641,Fear,98,99590.422055021,1016.2287964798061,0.35714285714285715,3521.7771270506782,6300.139081632653,0.5903703467244898,0.2885556807880258
0x420ab45e0bd8863569a5efbb9c05d91f40624641,Greed,68,11984.657952000001,176.24496988235296,0.029411764705882353,1119.6665216776637,9856.075588235295,1.445471294117647,0.15740844838182222
0x420ab45e0bd8863569a5efbb9c05d91f40624641,Neutral,48,74265.008071,1547.1876681458334,0.5208333333333334,3075.7085485921734,4225.696458333333,0.5969882083333333,0.5030345508042428
0x430f09841d65beb3f27765503d0f850b8bce7713,Extreme Fear,79,-44.005053,-0.5570259873417721,0.0,1.3651810602232188,5570.2651898734175,0.5570259873417721,-0.4080235241841793
0x430f09841d65beb3f27765503d0f850b8bce7713,Extreme Greed,15,124241.44891199999,8282.7632608,1.0,9489.117115048952,8285.689333333334,2.8999908666666667,0.872869747562102
0x430f09841d65beb3f27765503d0f850b8bce7713,Fear,237,5548.824815,23.41276293248945,0.10126582278481013,131.31656413419313,2535.9212236286917,0.279440029535865,0.17829253367125733
0x430f09841d65beb3f27765503d0f850b8bce7713,Greed,772,227299.961959,294.4300025375648,0.6373056994818653,1125.0270842055127,1521.842163212435,0.49291421632124355,0.26170925720022953
0x430f09841d65beb3f27765503d0f850b8bce7713,Neutral,134,58748.634777,438.42264758955224,0.5074626865671642,1019.3992246607837,4670.876492537313,1.5876489029850747,0.4300794399127017
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Fear,391,-14582.432557240001,-37.2952239315601,0.26342710997442453,215.55420062086264,573.057442455243,0.1406394865473146,-0.17302016766148998
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,3150,66673.22038962,21.166101710990475,0.34285714285714286,97.92979058249011,542.1092603174603,0.19134255535873015,0.21613547404823086
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,924,9879.3437842741,10.691930502461148,0.37662337662337664,65.70500292658627,539.9225108225108,0.1300221252444805,0.16272627693826436
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,3398,36188.16020841,10.649841144323132,0.3507945850500294,56.13008957800076,490.628555032372,0.11133699693643319,0.189734975026606
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,656,3954.577814754,6.028319839564024,0.43902439024390244,56.87738566059333,474.19975609756096,0.11381687994817072,0.10598799100115211
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Extreme Fear,986,164735.50792,167.07455164300202,0.3093306288032454,847.9689178640915,10589.94378296146,1.9887338397565923,0.1970290987361166
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Extreme Greed,167,20290.945392,121.50266701796409,0.3592814371257485,852.8961163939045,5260.990299401197,1.2281963473053892,0.1424589286813552
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,1396,293174.58315,210.0104463825215,0.40902578796561606,1127.2009446603042,13057.168868194842,2.583910965616046,0.18631145349670614
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Greed,1135,94932.788648,83.6412234784141,0.5955947136563877,491.8366603928954,5601.335788546256,1.2863388,0.17005894479601974
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Neutral,672,96587.23313881,143.73100169465775,0.7529761904761905,651.4806808413895,5457.3741666666665,1.1798479050446429,0.22062204747043102
0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Fear,371,71421.679577,192.51126570619948,0.42857142857142855,674.80505933656,25119.228652291105,7.883738622641509,0.28528426549656943
0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,2446,115357.146265,47.16154794153721,0.3336058871627146,198.12154197263024,18714.972399836468,5.666614961161079,0.23804351345121472
0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,1156,-24940.43915000001,-21.57477435121108,0.3555363321799308,1234.4911211399105,15510.035536332178,5.029654918685121,-0.0174766541303993
0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,2334,67854.162537,29.07204907326478,0.34361610968294776,500.7010912467898,14903.147896315337,4.785479415595544,0.058062683667960094
0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1277,38558.853083999995,30.194873205951446,0.4267815191855912,709.6731414662355,17120.53617071261,5.446726810493344,0.042547577809647234
0x513b8629fe877bb581bf244e326a047b249c4ff1,Extreme Fear,346,-71659.388582,-207.10805948554912,0.30346820809248554,2215.580773270707,9644.015086705202,1.5536643872832367,-0.09347799998273588
0x513b8629fe877bb581bf244e326a047b249c4ff1,Extreme Greed,223,-12.38025211,-0.05551682560538117,0.0,0.09065268104464494,3261.5788789237668,0.05551682560538117,-0.6124123960331637
0x513b8629fe877bb581bf244e326a047b249c4ff1,Fear,5981,329571.048489,55.10300091773951,0.3705066042467815,522.0214889701231,37633.67887644207,6.285766332553084,0.10555695901800936
0x513b8629fe877bb581bf244e326a047b249c4ff1,Greed,3169,138178.797436,43.60328098327548,0.376459450930893,370.1959146636335,38497.727718523194,7.8475441811296935,0.11778433865996113
0x513b8629fe877bb581bf244e326a047b249c4ff1,Neutral,2517,367919.83523342,146.17395122503774,0.5542312276519666,664.4175691627198,27702.0510727056,5.328032902892332,0.22000313960577836
0x6d6a4b953f202f8df5bed40692e7fd865318264a,Extreme Fear,143,1994.9401213771,13.95063021942028,0.3076923076923077,34.13104861258239,1024.4990209790208,0.2959335008594406,0.408737228608833
0x6d6a4b953f202f8df5bed40692e7fd865318264a,Extreme Greed,171,73166.99900918,427.8771871881871,0.8947368421052632,1035.3353009912719,619.9583040935672,0.14665574748538013,0.4132740251187419
0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,359,1955.9349810805,5.448286855377437,0.2200557103064067,20.02654260384546,849.9995264623956,0.2351645568788301,0.27205329263031486
0x6d6a4b953f202f8df5bed40692e7fd865318264a,Greed,241,30175.492673239998,125.20951316697095,0.5062240663900415,187.80781070584763,551.6468879668049,0.11580234340248963,0.6666895945189376
0x6d6a4b953f202f8df5bed40692e7fd865318264a,Neutral,61,1251.01391019,20.508424757213113,0.3770491803278688,44.3764348720173,613.8450819672132,0.11650840672131148,0.46214674108814513
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Extreme Fear,509,33314.94320767,65.45175482842829,0.6129666011787819,234.8408247598755,6242.196836935167,1.3065948768762279,0.27870688537801147
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Extreme Greed,98,-181.119965,-1.8481629081632653,0.0,2.349727973187803,18481.63244897959,1.8481629081632653,-0.7865433485289449
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Fear,311,-58347.14341496001,-187.61139361723477,0.1607717041800643,2085.114077851477,4277.756430868168,0.40961785839228293,-0.08997656080791104
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Greed,593,453028.0488,763.9596101180439,0.31703204047217537,3788.6603704145405,8515.413979763913,0.9566094030354131,0.20164373034958907
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Neutral,79,-10.599979,-0.1341769493670886,0.0,0.26923879589391947,1341.7722784810126,0.1341769493670886,-0.49835666855364535
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Fear,221,198844.447855,899.7486328280543,0.42081447963800905,3165.840198918518,2613.952760180996,0.2539083936651584,0.284205321903303
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,227,522.60702384,2.302233585198238,0.004405286343612335,38.08354126823994,2593.1634801762116,0.22457385092511015,0.060452192956073736
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Fear,431,144451.719339,335.1548012505801,0.6450116009280742,1227.720622712937,1465.772505800464,0.14530222969837586,0.27298946930611695
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Greed,488,20979.495518,42.99076950409836,0.12295081967213115,590.8567873154477,2096.6078483606557,0.20127352868852458,0.07276005019664158
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,57,-4540.258551,-79.65365878947368,0.0,511.1793346785,2478.0915789473684,0.2378961754385965,-0.15582331558761248
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Fear,316,25462.642353,80.57798212974683,0.9145569620253164,385.7938029838251,3415.97420886076,0.6651762721518987,0.20886282129608277
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,3831,210004.27511832,54.81709086878622,0.8546071521795876,177.44617493679607,3175.167734273036,0.18861397825110937,0.3089223585028605
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1664,48858.149333,29.36186858954327,0.7794471153846154,109.90637437603552,1993.2188882211537,0.3041624579326923,0.26715346362972614
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,2618,95212.228143,36.3683071592819,0.807868601986249,126.20473028077582,2491.9091978609626,0.27699238044308633,0.2881691286718887
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1464,-3037.147378,-2.0745542199453553,0.7151639344262295,203.68674350049957,1806.9995150273223,0.2945293080601093,-0.010185023258228227
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Extreme Fear,825,2808.8609159999996,3.4046798981818176,0.47393939393939394,30.28272407480923,3452.067006060606,0.5017711709090908,0.11242977645508484
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Extreme Greed,3,1259.51551206,419.83850402,0.3333333333333333,727.2040275127061,6260.16,0.4390246466666667,0.5773324791063047
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,544,3764.572228,6.920169536764706,0.46875,44.02433319455744,3684.659411764706,0.49996340257352945,0.15718965023688808
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,83,6758.159890860001,81.42361314289158,0.5301204819277109,208.4431393970714,3970.946987951807,0.20641080891566263,0.3906274554221935
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Neutral,104,-470.88240288,-4.527715412307692,0.1346153846153846,83.89508683972066,6189.474711538462,0.7291002392307693,-0.05396877913670644
0x8170715b3b381dffb7062c0298972d4727a0a63b,Extreme Fear,159,12620.646661,79.3751362327044,0.27672955974842767,431.2765836609007,5132.397861635221,0.5839400628930818,0.18404694166079416
0x8170715b3b381dffb7062c0298972d4727a0a63b,Extreme Greed,98,-19183.31407892,-195.74810284612246,0.05102040816326531,1019.2642244050407,2105.433775510204,0.48368161142857136,-0.1920484386277596
0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,1745,150815.218681,86.42705941604585,0.2968481375358166,434.3065366067167,2389.899759312321,0.27364709340974214,0.19900013499983144
0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,1653,-360769.31587600004,-218.25124977374472,0.5468844525105868,2677.9088811124443,1759.3724621899578,0.4037614289171204,-0.08150062584768747
0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,946,47316.25438,50.01718221987315,0.30655391120507397,343.12589216635547,2159.362156448203,0.3110003847780127,0.1457691866506642
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Fear,49,-4926.823461,-100.54741757142857,0.20408163265306123,283.31292347401325,5908.287346938776,2.0679000612244898,-0.35489880355087733
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,80,-20.949975279999983,-0.26187469099999977,0.025,17.355966645270946,1690.14075,0.40834564100000004,-0.015088453230656206
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Fear,55,237.36820358,4.315785519636363,0.34545454545454546,12.937214249826651,1826.8996363636363,0.3826750258181818,0.3335946546370438
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Greed,297,54619.41909302,183.90376798996633,0.48148148148148145,787.7130296160042,24725.104646464646,8.382128643030303,0.23346543865043856
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,1430,12219.7618271,8.54528799097902,0.3195804195804196,63.92535691401743,2888.5457832167835,0.5177259656643357,0.13367603097582745
0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Fear,539,1559.69343,2.8936798330241187,0.2504638218923933,16.15907652408575,1370.6364564007422,0.39817505751391463,0.17907457946071192
0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,3986,54876.790957929996,13.767383582019567,0.3361766181635725,89.90399363649486,941.3951530356247,0.2997039877245359,0.15313428275149452
0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,1474,8912.991912,6.046805910447761,0.32700135685210313,23.819676883730434,802.2292537313432,0.26220667299864314,0.2538575959683951
0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,6804,-25398.0796994,-3.7328159464138744,0.19914756025867136,70.69452855195371,672.7898089359201,0.20010884353321576,-0.052802048798877156
0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,2195,173.06928000000002,0.07884705239179955,0.28109339407744877,33.91511054314354,935.5193302961276,0.2894184223234624,0.0023248354827414735
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Extreme Fear,68,3197.287949,47.018940426470586,0.4852941176470588,107.8126956522503,9608.110294117647,3.36283825,0.43611691686227855
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Extreme Greed,1549,62635.01511928,40.43577477035507,0.27953518398967075,187.01532287377472,2366.0607617817946,0.5715039146029697,0.21621637280302983
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Fear,191,-859.94610755,-4.502335641623037,0.0,19.52165639795005,7921.723298429319,1.2481730238219895,-0.23063286996977483
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Greed,1199,58786.626373,49.02971340533778,0.3377814845704754,276.0789238627945,3948.5062552126774,1.2240410241868223,0.17759310533137448
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Neutral,45,-1.99999899,-0.044444422,0.0,0.09277538802631649,9481.510444444444,0.044444422,-0.4790540136290562
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Fear,270,987.68795,3.6581035185185184,0.22592592592592592,18.63814992252901,601.9969259259259,0.08729997407407408,0.19626966913152455
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Greed,3497,47403.406606,13.555449415498998,0.4235058621675722,50.43496925174942,1668.89697169002,0.11090682756648557,0.26877084722380007
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Fear,2324,12466.233759,5.364128123493976,0.31841652323580033,53.92479161176747,1171.4685886402754,0.20147830722891566,0.09947424854440079
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Greed,4115,34596.0726576317,8.407308057747679,0.33754556500607535,31.36152961264716,1174.6497837181046,0.12218830895948966,0.2680771047072036
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,5399,8561.5188502641,1.5857601130328023,0.31950361177995923,98.84032836494957,1169.3571476199297,0.16771675990663087,0.016043654844788428
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Fear,5,-961.55955,-192.31190999999998,0.0,407.3346030319619,292.026,0.10220860000000001,-0.47212269364925535
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,256,46386.58347473,181.19759169816408,0.51953125,443.22893065727965,1632.78890625,0.0964204502734375,0.4088126454865206
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Fear,44,-16860.249558800002,-383.1874899727273,0.06818181818181818,1649.4007431810571,7128.183863636363,3.1894510181818188,-0.23231921748362172
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Greed,108,44145.52981703,408.75490571324076,0.9537037037037037,1397.219523988432,1185.982962962963,0.22482333305555555,0.29254880761072516
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Neutral,4,-53.75791547,-13.4394788675,0.0,20.51956797799219,157.265,0.0316403675,-0.6549591532294547
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Extreme Fear,80,516.011205,6.4501400625,0.075,35.506854927732284,3958.3206250000003,1.3299948125,0.1816590085387197
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Extreme Greed,190,20724.15093739,109.0744786178421,0.5526315789473685,305.33117499173295,3387.3391578947367,1.0598014979473684,0.3572333503802727
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Fear,123,8030.643015,65.2897806097561,0.34959349593495936,248.2701346702684,2388.1569105691055,0.8024198699186992,0.2629787940320269
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Greed,170,38026.085109,223.68285358235295,0.4470588235294118,760.9701371319901,2490.7195882352944,0.836880888235294,0.2939443253652347
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Extreme Fear,17,-3.8053960000000004,-0.2238468235294118,0.0,0.6246994298695008,2238.4694117647055,0.2238468235294118,-0.3583272415922858
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Extreme Greed,5,14.187041,2.8374082,0.2,6.7912499480729025,1729.47,0.2115398,0.41780352979132335
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Fear,455,14147.5849965536,31.0935933990189,0.3274725274725275,262.42090134120735,7556.169428571428,0.8683910713107692,0.11848748800153726
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Greed,5,40.261606,8.0523212,0.4,16.38634200964427,1816.5700000000002,0.5877787999999999,0.49140443884673973
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Neutral,52,7018.857896,134.97803646153847,0.38461538461538464,484.671822011105,18355.422884615386,2.669724673076923,0.27849367413491966
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Fear,739,8953.61169806,12.11584803526387,0.3112313937753721,53.643851365898996,1679.102043301759,0.8001277888227334,0.2258571621307158
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,1643,1103779.15831,671.80715660986,0.5100426049908704,3090.427835467132,3141.527096774193,0.9286067346317711,0.2173832208278416
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,3005,90425.75461233,30.091765262006653,0.3271214642262895,305.95258795120094,1594.6896938435941,0.91161622118802,0.09835434131645997
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,5889,525962.20222277,89.31265108214807,0.27322125997622687,1108.7822095735596,6161.486004415011,1.374772305523858,0.08055022015233987
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,3457,398266.55259402003,115.20582950362164,0.3780734741105004,1085.0460786720778,2621.9688140005783,0.8802088802371999,0.10617597885300419
0xb899e522b5715391ae1d4f137653e7906c5e2115,Extreme Fear,1577,-42026.847157,-26.64987137412809,0.33608116677235256,277.47377139184954,20678.869264426125,5.583411755865567,-0.09604465042028436
0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,2947,33747.974456,11.451637073634206,0.5110281642348151,376.81941371396783,23308.947170003394,6.089034358669834,0.03039025235129418
0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,314,2124.199807,6.764967538216561,0.27388535031847133,115.2352002574579,24124.194140127387,6.0310481560509555,0.05870573855126128
0xbaaaf6571ab7d571043ff1e313a9609a10637864,Extreme Fear,4480,260019.900625781,58.04015638968326,0.3794642857142857,1046.1387299873365,4447.5240379464285,0.4236779388881696,0.055480362905965475
0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,12437,615230.498392,49.467757368497224,0.4982712872879312,382.10597238553936,3275.304973064244,0.4536365242421806,0.1294608327100027
0xbaaaf6571ab7d571043ff1e313a9609a10637864,Greed,5,4.552649,0.9105298,0.2,2.135055183241571,71.23400000000001,0.0239618,0.4264666352171647
0xbaaaf6571ab7d571043ff1e313a9609a10637864,Neutral,4270,56312.148886999996,13.187856882201404,0.47096018735363,109.10646017496327,1727.4258618266979,0.24745462271662766,0.12087145766669855
